Key,Type,Desc,Ru,English,French,Spanish,German,Italian
Menu/Language/#Ru,Text,,Русский,Русский,Русский,Русский,Русский,Русский
Overseers/#Ratings_Kingdom_NoTribute1st,Text,,"Вы не смогли выплатить дань в этом году, и это снизило рейтинг Царства. Оставьте на конец года в казне определённую сумму, чтобы иметь возможность произвести выплату."
Overseers/#Ratings_Kingdom_NoTribute2nd,Text,,"Вы второй год подряд не выплачиваете дань, и это плохо отражается на рейтинге Царства."
Overseers/#Ratings_Kingdom_NoTribute3rd,Text,,Ваша продолжающаяся неспособность выплачивать годовую дань плохо сказывается на вашей репутации в Царстве и снижает этот рейтинг.
Overseers/#Ratings_Kingdom_RecentChanges,Text,,Ваш ответ на определённые события несколько повредил вашей репутации в Царстве.
Overseers/#Ratings_Kingdom_UnmeetObjectives,Text,,Из-за слишком медленного выполнения намеченных целей ваш рейтинг царства снизился.
Overseers/#Ratings_Kingdom_UpFromLastYear,Text,,"Рейтинг Царства выше, чем в прошлом году. Можете приказать советнику по политике сделать подарок для Египта, чтобы повысить рейтинг ещё выше."
Overseers/#Ratings_Kingdom_VeryHighSalary,Text,,"Непомерно высокое жалование, которое вы себе назначили, указывает на ваше полное нежелание что-либо ради Царства и снижает этот рейтинг."
Overseers/#Ratings_Kingdom_VeryHighSalary2,Text,,"Высокое жалование, которое вы себе назначили, не соответствует вашему положения и снижает рейтинг Царства."
Overseers/#Ratings_Kingdom_hover,Text,,"Щёлкните здесь, чтобы получить совет о рейтинге Царства."
Overseers/#Ratings_Monument,Text,,Монументы
Overseers/#Ratings_Monument_Lower_Than_Needed,Text,,"Не забудьте приказать советнику по монументов отправить необходимые погребальные принадлежности. Также вы можете посетить площадки строящихся монументов, чтобы узнать подробности о ходе строительства."
Overseers/#Ratings_Monument_hover,Text,,"Щёлкните здесь, чтобы получить совет о рейтинге монументов."
Overseers/#Ratings_NoHouseTarget,Text,,Нет условий по постройкам
Overseers/#Ratings_NoPopulationTarget,Text,,Нет условий по населению
Overseers/#Ratings_Population,Text,,Население
Overseers/#Ratings_PopulationNeeded,Text,,Население: {0}/{1}
Overseers/#Ratings_PopulationNeededTooltip,Text,,Требуется населения
